After iteration 0:
Gaussian 5: mean = 7669.0534, variance = 963848.1032, prior = 0.2148
Gaussian 6: mean = 4645.3721, variance = 2270045.6710, prior = 0.0776
Gaussian 7: mean = 4785.0734, variance = 2266507.6377, prior = 0.0773
Gaussian 8: mean = 5039.8030, variance = 2153153.9246, prior = 0.0738
Gaussian 9: mean = 4857.7448, variance = 2249544.1329, prior = 0.0769

After iteration 516:
Gaussian 1: mean = 4711.5156, variance = 2269194.0046, prior = 0.0784
Gaussian 2: mean = 1220.9204, variance = 567249.1439, prior = 0.2014
Gaussian 3: mean = 9394.2405, variance = 145398.8050, prior = 0.0986
Gaussian 4: mean = 2805.9248, variance = 1083784.6418, prior = 0.1011
Gaussian 5: mean = 7670.5307, variance = 962734.5922, prior = 0.2147
Gaussian 6: mean = 4647.2141, variance = 2266667.1393, prior = 0.0776
Gaussian 7: mean = 4786.7006, variance = 2262774.0877, prior = 0.0774
Gaussian 8: mean = 5041.1876, variance = 2148725.5813, prior = 0.0739
Gaussian 9: mean = 4859.2665, variance = 2245624.6806, prior = 0.0770

After iteration 517:
Gaussian 1: mean = 4713.2326, variance = 2265540.6418, prior = 0.0784
Gaussian 2: mean = 1217.8924, variance = 565134.6092, prior = 0.2008
Gaussian 3: mean = 9394.4717, variance = 145286.1077, prior = 0.0985
Gaussian 4: mean = 2795.5027, variance = 1071495.9607, prior = 0.1015
Gaussian 5: mean = 7672.0216, variance = 961603.1231, prior = 0.2145
Gaussian 6: mean = 4649.0309, variance = 2263167.3574, prior = 0.0777
Gaussian 7: mean = 4788.2957, variance = 2258940.9552, prior = 0.0775
Gaussian 8: mean = 5042.5277, variance = 2144251.6464, prior = 0.0740
Gaussian 9: mean = 4860.7529, variance = 2241619.0609, prior = 0.0770

After iteration 518:
Gaussian 1: mean = 4714.9190, variance = 2261769.6596, prior = 0.0785
Gaussian 2: mean = 1214.7361, variance = 562928.2807, prior = 0.2002
Gaussian 3: mean = 9394.7066, variance = 145171.7062, prior = 0.0985
Gaussian 4: mean = 2784.9711, variance = 1058895.5099, prior = 0.1019
Gaussian 5: mean = 7673.5255, variance = 960453.4645, prior = 0.2144
Gaussian 6: mean = 4650.8206, variance = 2259539.9035, prior = 0.0778
Gaussian 7: mean = 4789.8565, variance = 2255003.5771, prior = 0.0775
Gaussian 8: mean = 5043.8200, variance = 2139731.7692, prior = 0.0740
Gaussian 9: mean = 4862.2015, variance = 2237523.6617, prior = 0.0771

After iteration 519:
Gaussian 1: mean = 4716.5727, variance = 2257874.9167, prior = 0.0786
Gaussian 2: mean = 1211.4435, variance = 560624.0245, prior = 0.1996
Gaussian 3: mean = 9394.9452, variance = 145055.5916, prior = 0.0985
Gaussian 4: mean = 2774.3283, variance = 1045966.4331, prior = 0.1023
Gaussian 5: mean = 7675.0420, variance = 959285.3779, prior = 0.2142
Gaussian 6: mean = 4652.5814, variance = 2255777.7964, prior = 0.0778
Gaussian 7: mean = 4791.3805, variance = 2250956.8821, prior = 0.0776
Gaussian 8: mean = 5045.0614, variance = 2135165.5498, prior = 0.0741
Gaussian 9: mean = 4863.6097, variance = 2233334.5523, prior = 0.0772

After iteration 520:
Gaussian 1: mean = 4718.1914, variance = 2253849.7239, prior = 0.0787
Gaussian 2: mean = 1208.0059, variance = 558215.1413, prior = 0.1989
Gaussian 3: mean = 9395.1875, variance = 144937.7562, prior = 0.0984
Gaussian 4: mean = 2763.5728, variance = 1032690.6435, prior = 0.1028
Gaussian 5: mean = 7676.5708, variance = 958098.6168, prior = 0.2141
Gaussian 6: mean = 4654.3110, variance = 2251873.4322, prior = 0.0779
Gaussian 7: mean = 4792.8654, variance = 2246795.3458, prior = 0.0777
Gaussian 8: mean = 5046.2482, variance = 2130552.5318, prior = 0.0742
Gaussian 9: mean = 4864.9747, variance = 2229047.4483, prior = 0.0773

After iteration 521:
Gaussian 1: mean = 4719.7726, variance = 2249686.7832, prior = 0.0787
Gaussian 2: mean = 1204.4138, variance = 555694.3034, prior = 0.1983
Gaussian 3: mean = 9395.4336, variance = 144818.1935, prior = 0.0984
Gaussian 4: mean = 2752.7027, variance = 1019048.7360, prior = 0.1032
Gaussian 5: mean = 7678.1113, variance = 956892.9253, prior = 0.2140
Gaussian 6: mean = 4656.0074, variance = 2247818.5139, prior = 0.0780
Gaussian 7: mean = 4794.3082, variance = 2242512.9401, prior = 0.0778
Gaussian 8: mean = 5047.3766, variance = 2125892.1959, prior = 0.0743
Gaussian 9: mean = 4866.2935, variance = 2224657.6728, prior = 0.0774

After iteration 522:
Gaussian 1: mean = 4721.3137, variance = 2245378.1179, prior = 0.0788
Gaussian 2: mean = 1200.6570, variance = 553053.4816, prior = 0.1976
Gaussian 3: mean = 9395.6835, variance = 144696.8984, prior = 0.0983
Gaussian 4: mean = 2741.7164, variance = 1005019.8992, prior = 0.1037
Gaussian 5: mean = 7679.6629, variance = 955668.0375, prior = 0.2138
Gaussian 6: mean = 4657.6679, variance = 2243603.9718, prior = 0.0781
Gaussian 7: mean = 4795.7063, variance = 2238103.0769, prior = 0.0779
Gaussian 8: mean = 5048.4425, variance = 2121183.9536, prior = 0.0744
Gaussian 9: mean = 4867.5629, variance = 2220160.1134, prior = 0.0774

After iteration 523:
Gaussian 1: mean = 4722.8119, variance = 2240914.9965, prior = 0.0789
Gaussian 2: mean = 1196.7244, variance = 550283.8649, prior = 0.1968
Gaussian 3: mean = 9395.9372, variance = 144573.8673, prior = 0.0983
Gaussian 4: mean = 2730.6122, variance = 990581.8295, prior = 0.1042
Gaussian 5: mean = 7681.2250, variance = 954423.6763, prior = 0.2137
Gaussian 6: mean = 4659.2902, variance = 2239219.8747, prior = 0.0781
Gaussian 7: mean = 4797.0563, variance = 2233558.5470, prior = 0.0779
Gaussian 8: mean = 5049.4414, variance = 2116427.1420, prior = 0.0745
Gaussian 9: mean = 4868.7794, variance = 2215549.1758, prior = 0.0775

After iteration 524:
Gaussian 1: mean = 4724.2641, variance = 2236287.8473, prior = 0.0790
Gaussian 2: mean = 1192.6039, variance = 547375.7689, prior = 0.1961
Gaussian 3: mean = 9396.1947, variance = 144449.0981, prior = 0.0983
Gaussian 4: mean = 2719.3886, variance = 975710.6514, prior = 0.1047
Gaussian 5: mean = 7682.7968, variance = 953159.5526, prior = 0.2136
Gaussian 6: mean = 4660.8713, variance = 2234655.3300, prior = 0.0782
Gaussian 7: mean = 4798.3549, variance = 2228871.4511, prior = 0.0780
Gaussian 8: mean = 5050.3685, variance = 2111621.0202, prior = 0.0746
Gaussian 9: mean = 4869.9393, variance = 2210818.7322, prior = 0.0776

After iteration 525:
Gaussian 1: mean = 4725.6670, variance = 2231486.1639, prior = 0.0791
Gaussian 2: mean = 1188.2824, variance = 544318.5347, prior = 0.1953
Gaussian 3: mean = 9396.4561, variance = 144322.5907, prior = 0.0982
Gaussian 4: mean = 2708.0440, variance = 960380.8504, prior = 0.1052
Gaussian 5: mean = 7684.3776, variance = 951875.3650, prior = 0.2134
Gaussian 6: mean = 4662.4083, variance = 2229898.3735, prior = 0.0783
Gaussian 7: mean = 4799.5983, variance = 2224033.1258, prior = 0.0781
Gaussian 8: mean = 5051.2188, variance = 2106764.7690, prior = 0.0747
Gaussian 9: mean = 4871.0385, variance = 2205962.0674, prior = 0.0777

After iteration 526:
Gaussian 1: mean = 4727.0169, variance = 2226498.4015, prior = 0.0791
Gaussian 2: mean = 1183.7456, variance = 541100.4149, prior = 0.1945
Gaussian 3: mean = 9396.7213, variance = 144194.3470, prior = 0.0982
Gaussian 4: mean = 2696.5768, variance = 944565.2261, prior = 0.1057
Gaussian 5: mean = 7685.9664, variance = 950570.7994, prior = 0.2133
Gaussian 6: mean = 4663.8979, variance = 2224935.8463, prior = 0.0784
Gaussian 7: mean = 4800.7827, variance = 2219034.0626, prior = 0.0782
Gaussian 8: mean = 5051.9865, variance = 2101857.4943, prior = 0.0748
Gaussian 9: mean = 4872.0725, variance = 2200971.8208, prior = 0.0778

After iteration 527:
Gaussian 1: mean = 4728.3099, variance = 2221311.8645, prior = 0.0792
Gaussian 2: mean = 1178.9779, variance = 537708.4483, prior = 0.1937
Gaussian 3: mean = 9396.9904, variance = 144064.3712, prior = 0.0981
Gaussian 4: mean = 2684.9855, variance = 928234.8752, prior = 0.1063
Gaussian 5: mean = 7687.5622, variance = 949245.5302, prior = 0.2132
Gaussian 6: mean = 4665.3365, variance = 2219753.2601, prior = 0.0785
Gaussian 7: mean = 4801.9035, variance = 2213863.8223, prior = 0.0783
Gaussian 8: mean = 5052.6654, variance = 2096898.2379, prior = 0.0749
Gaussian 9: mean = 4873.0365, variance = 2195839.9267, prior = 0.0779

After iteration 528:
Gaussian 1: mean = 4729.5416, variance = 2215912.5855, prior = 0.0793
Gaussian 2: mean = 1173.9623, variance = 534128.3215, prior = 0.1928
Gaussian 3: mean = 9397.2633, variance = 143932.6698, prior = 0.0981
Gaussian 4: mean = 2673.2688, variance = 911359.2228, prior = 0.1068
Gaussian 5: mean = 7689.1639, variance = 947899.2213, prior = 0.2131
Gaussian 6: mean = 4666.7201, variance = 2214334.6501, prior = 0.0785
Gaussian 7: mean = 4802.9559, variance = 2208510.9444, prior = 0.0784
Gaussian 8: mean = 5053.2491, variance = 2091885.9977, prior = 0.0750
Gaussian 9: mean = 4873.9251, variance = 2190557.5547, prior = 0.0780

After iteration 529:
Gaussian 1: mean = 4730.7073, variance = 2210285.1978, prior = 0.0794
Gaussian 2: mean = 1168.6806, variance = 530344.2195, prior = 0.1919
Gaussian 3: mean = 9397.5401, variance = 143799.2524, prior = 0.0980
Gaussian 4: mean = 2661.4252, variance = 893906.1186, prior = 0.1074
Gaussian 5: mean = 7690.7701, variance = 946531.5302, prior = 0.2130
Gaussian 6: mean = 4668.0444, variance = 2208662.4172, prior = 0.0786
Gaussian 7: mean = 4803.9347, variance = 2202962.8558, prior = 0.0785
Gaussian 8: mean = 5053.7300, variance = 2086819.7619, prior = 0.0751
Gaussian 9: mean = 4874.7327, variance = 2185115.0532, prior = 0.0781

After iteration 530:
Gaussian 1: mean = 4731.8017, variance = 2204412.8053, prior = 0.0795
Gaussian 2: mean = 1163.1128, variance = 526338.6652, prior = 0.1910
Gaussian 3: mean = 9397.8207, variance = 143664.1319, prior = 0.0980
Gaussian 4: mean = 2649.4533, variance = 875842.0282, prior = 0.1080
Gaussian 5: mean = 7692.3794, variance = 945142.1130, prior = 0.2129
Gaussian 6: mean = 4669.3046, variance = 2202717.1627, prior = 0.0787
Gaussian 7: mean = 4804.8340, variance = 2197205.7820, prior = 0.0786
Gaussian 8: mean = 5054.1002, variance = 2081698.5630, prior = 0.0752
Gaussian 9: mean = 4875.4525, variance = 2179501.9010, prior = 0.0782

After iteration 531:
Gaussian 1: mean = 4732.8187, variance = 2198276.8550, prior = 0.0796
Gaussian 2: mean = 1157.2372, variance = 522092.3529, prior = 0.1901
Gaussian 3: mean = 9398.1052, variance = 143527.3245, prior = 0.0980
Gaussian 4: mean = 2637.3519, variance = 857132.3555, prior = 0.1086
Gaussian 5: mean = 7693.9900, variance = 943730.6339, prior = 0.2128
Gaussian 6: mean = 4670.4951, variance = 2196477.5194, prior = 0.0788
Gaussian 7: mean = 4805.6471, variance = 2191224.6676, prior = 0.0787
Gaussian 8: mean = 5054.3510, variance = 2076521.5602, prior = 0.0753
Gaussian 9: mean = 4876.0776, variance = 2173706.6740, prior = 0.0783

After iteration 532:
Gaussian 1: mean = 4733.7517, variance = 2191857.0216, prior = 0.0797
Gaussian 2: mean = 1151.0307, variance = 517583.9813, prior = 0.1891
Gaussian 3: mean = 9398.3935, variance = 143388.8508, prior = 0.0979
Gaussian 4: mean = 2625.1195, variance = 837741.9429, prior = 0.1092
Gaussian 5: mean = 7695.5999, variance = 942296.7784, prior = 0.2127
Gaussian 6: mean = 4671.6100, variance = 2189919.9882, prior = 0.0789
Gaussian 7: mean = 4806.3668, variance = 2185003.1160, prior = 0.0788
Gaussian 8: mean = 5054.4725, variance = 2071288.1606, prior = 0.0754
Gaussian 9: mean = 4876.5999, variance = 2167717.0370, prior = 0.0784

After iteration 533:
Gaussian 1: mean = 4734.5932, variance = 2185131.1185, prior = 0.0798
Gaussian 2: mean = 1144.4681, variance = 512790.0963, prior = 0.1880
Gaussian 3: mean = 9398.6856, variance = 143248.7362, prior = 0.0979
Gaussian 4: mean = 2612.7548, variance = 817635.8126, prior = 0.1098
Gaussian 5: mean = 7697.2070, variance = 940840.2736, prior = 0.2126
Gaussian 6: mean = 4672.6421, variance = 2183018.7934, prior = 0.0790
Gaussian 7: mean = 4806.9848, variance = 2178523.3634, prior = 0.0789
Gaussian 8: mean = 5054.4540, variance = 2065998.1943, prior = 0.0755
Gaussian 9: mean = 4877.0105, variance = 2161519.7778, prior = 0.0785

After iteration 534:
Gaussian 1: mean = 4735.3344, variance = 2178075.0557, prior = 0.0799
Gaussian 2: mean = 1137.5227, variance = 507684.9606, prior = 0.1870
Gaussian 3: mean = 9398.9814, variance = 143107.0114, prior = 0.0978
Gaussian 4: mean = 2600.2559, variance = 796780.2269, prior = 0.1105
Gaussian 5: mean = 7698.8086, variance = 939360.9180, prior = 0.2126
Gaussian 6: mean = 4673.5835, variance = 2175745.7777, prior = 0.0791
Gaussian 7: mean = 4807.4916, variance = 2171766.3084, prior = 0.0790
Gaussian 8: mean = 5054.2835, variance = 2060652.1639, prior = 0.0756
Gaussian 9: mean = 4877.2993, variance = 2155100.9027, prior = 0.0786

After iteration 535:
Gaussian 1: mean = 4735.9655, variance = 2170662.8769, prior = 0.0800
Gaussian 2: mean = 1130.1663, variance = 502240.4732, prior = 0.1858
Gaussian 3: mean = 9399.2810, variance = 142963.7136, prior = 0.0978
Gaussian 4: mean = 2587.6209, variance = 775144.1642, prior = 0.1111
Gaussian 5: mean = 7700.4015, variance = 937858.6228, prior = 0.2125
Gaussian 6: mean = 4674.4249, variance = 2168070.3665, prior = 0.0792
Gaussian 7: mean = 4807.8768, variance = 2164711.6287, prior = 0.0791
Gaussian 8: mean = 5053.9478, variance = 2055251.5945, prior = 0.0757
Gaussian 9: mean = 4877.4548, variance = 2148445.8258, prior = 0.0787

After iteration 536:
Gaussian 1: mean = 4736.4750, variance = 2162866.9183, prior = 0.0801
Gaussian 2: mean = 1122.3693, variance = 496426.1766, prior = 0.1847
Gaussian 3: mean = 9399.5841, variance = 142818.8872, prior = 0.0977
Gaussian 4: mean = 2574.8473, variance = 752701.3249, prior = 0.1118
Gaussian 5: mean = 7701.9822, variance = 936333.4719, prior = 0.2125
Gaussian 6: mean = 4675.1555, variance = 2159959.6467, prior = 0.0793
Gaussian 7: mean = 4808.1278, variance = 2157338.0271, prior = 0.0792
Gaussian 8: mean = 5053.4319, variance = 2049799.5195, prior = 0.0758
Gaussian 9: mean = 4877.4640, variance = 2141539.6925, prior = 0.0788

After iteration 537:
Gaussian 1: mean = 4736.8493, variance = 2154658.1531, prior = 0.0802
Gaussian 2: mean = 1114.1014, variance = 490209.4030, prior = 0.1835
Gaussian 3: mean = 9399.8908, variance = 142672.5852, prior = 0.0977
Gaussian 4: mean = 2561.9318, variance = 729432.7993, prior = 0.1125
Gaussian 5: mean = 7703.5464, variance = 934785.8044, prior = 0.2125
Gaussian 6: mean = 4675.7625, variance = 2151378.6242, prior = 0.0794
Gaussian 7: mean = 4808.2307, variance = 2149623.6682, prior = 0.0793
Gaussian 8: mean = 5052.7193, variance = 2044301.1462, prior = 0.0759
Gaussian 9: mean = 4877.3121, variance = 2134367.8953, prior = 0.0789

After iteration 538:
Gaussian 1: mean = 4737.0729, variance = 2146006.8052, prior = 0.0804
Gaussian 2: mean = 1105.3318, variance = 483555.6308, prior = 0.1822
Gaussian 3: mean = 9400.2009, variance = 142524.8706, prior = 0.0976
Gaussian 4: mean = 2548.8699, variance = 705330.5267, prior = 0.1132
Gaussian 5: mean = 7705.0890, variance = 933216.3300, prior = 0.2125
Gaussian 6: mean = 4676.2308, variance = 2142290.7466, prior = 0.0796
Gaussian 7: mean = 4808.1689, variance = 2141546.8842, prior = 0.0794
Gaussian 8: mean = 5051.7913, variance = 2038764.7572, prior = 0.0761
Gaussian 9: mean = 4876.9819, variance = 2126916.8545, prior = 0.0790

After iteration 539:
Gaussian 1: mean = 4737.1269, variance = 2136883.3454, prior = 0.0805
Gaussian 2: mean = 1096.0309, variance = 476429.1491, prior = 0.1809
Gaussian 3: mean = 9400.5144, variance = 142375.8184, prior = 0.0976
Gaussian 4: mean = 2535.6558, variance = 680401.6630, prior = 0.1140
Gaussian 5: mean = 7706.6039, variance = 931626.2859, prior = 0.2125
Gaussian 6: mean = 4676.5424, variance = 2132658.8115, prior = 0.0797
Gaussian 7: mean = 4807.9233, variance = 2133087.2553, prior = 0.0795
Gaussian 8: mean = 5050.6270, variance = 2033202.9118, prior = 0.0762
Gaussian 9: mean = 4876.4538, variance = 2119175.1602, prior = 0.0792

After iteration 540:
Gaussian 1: mean = 4736.9893, variance = 2127260.0127, prior = 0.0806
Gaussian 2: mean = 1086.1712, variance = 468794.1528, prior = 0.1796
Gaussian 3: mean = 9400.8309, variance = 142225.5173, prior = 0.0976
Gaussian 4: mean = 2522.2816, variance = 654673.9106, prior = 0.1147
Gaussian 5: mean = 7708.0837, variance = 930017.6491, prior = 0.2125
Gaussian 6: mean = 4676.6753, variance = 2122446.4125, prior = 0.0798
Gaussian 7: mean = 4807.4712, variance = 2124227.1929, prior = 0.0797
Gaussian 8: mean = 5049.2032, variance = 2027634.0199, prior = 0.0763
Gaussian 9: mean = 4875.7048, variance = 2111135.1896, prior = 0.0793

After iteration 541:
Gaussian 1: mean = 4736.6338, variance = 2117113.0316, prior = 0.0807
Gaussian 2: mean = 1075.7291, variance = 460616.4154, prior = 0.1782
Gaussian 3: mean = 9401.1502, variance = 142074.0724, prior = 0.0975
Gaussian 4: mean = 2508.7372, variance = 628201.7458, prior = 0.1155
Gaussian 5: mean = 7709.5198, variance = 928393.4189, prior = 0.2125
Gaussian 6: mean = 4676.6035, variance = 2111620.1110, prior = 0.0799
Gaussian 7: mean = 4806.7863, variance = 2114954.1782, prior = 0.0798
Gaussian 8: mean = 5047.4937, variance = 2022084.3583, prior = 0.0764
Gaussian 9: mean = 4874.7085, variance = 2102795.3290, prior = 0.0794

After iteration 542:
Gaussian 1: mean = 4736.0288, variance = 2106425.7142, prior = 0.0809
Gaussian 2: mean = 1064.6877, variance = 451865.6982, prior = 0.1768
Gaussian 3: mean = 9401.4722, variance = 141921.6088, prior = 0.0975
Gaussian 4: mean = 2495.0098, variance = 601073.2742, prior = 0.1163
Gaussian 5: mean = 7710.9016, variance = 926757.9861, prior = 0.2126
Gaussian 6: mean = 4676.2954, variance = 2100152.5456, prior = 0.0801
Gaussian 7: mean = 4805.8376, variance = 2105263.8113, prior = 0.0799
Gaussian 8: mean = 5045.4698, variance = 2016590.5753, prior = 0.0765
Gaussian 9: mean = 4873.4344, variance = 2094162.9299, prior = 0.0795

After iteration 543:
Gaussian 1: mean = 4735.1373, variance = 2095192.6162, prior = 0.0810
Gaussian 2: mean = 1053.0395, variance = 442519.0336, prior = 0.1753
Gaussian 3: mean = 9401.7965, variance = 141768.2751, prior = 0.0974
Gaussian 4: mean = 2481.0840, variance = 573417.1337, prior = 0.1171
Gaussian 5: mean = 7712.2163, variance = 925117.6034, prior = 0.2127
Gaussian 6: mean = 4675.7128, variance = 2088026.6840, prior = 0.0802
Gaussian 7: mean = 4804.5887, variance = 2095163.8048, prior = 0.0801
Gaussian 8: mean = 5043.0996, variance = 2011202.6807, prior = 0.0766
Gaussian 9: mean = 4871.8473, variance = 2085258.0893, prior = 0.0797

After iteration 544:
Gaussian 1: mean = 4733.9151, variance = 2083424.8457, prior = 0.0811
Gaussian 2: mean = 1040.7897, variance = 432564.9447, prior = 0.1737
Gaussian 3: mean = 9402.1226, variance = 141614.2488, prior = 0.0974
Gaussian 4: mean = 2466.9423, variance = 545408.4670, prior = 0.1178
Gaussian 5: mean = 7713.4488, variance = 923480.9659, prior = 0.2128
Gaussian 6: mean = 4674.8104, variance = 2075241.3565, prior = 0.0803
Gaussian 7: mean = 4802.9978, variance = 2084678.9684, prior = 0.0802
Gaussian 8: mean = 5040.3489, variance = 2005987.4109, prior = 0.0768
Gaussian 9: mean = 4869.9072, variance = 2076118.2590, prior = 0.0798

After iteration 545:
Gaussian 1: mean = 4732.3116, variance = 2071156.4456, prior = 0.0813
Gaussian 2: mean = 1027.9601, variance = 422008.4991, prior = 0.1721
Gaussian 3: mean = 9402.4499, variance = 141459.7436, prior = 0.0974
Gaussian 4: mean = 2452.5666, variance = 517272.5600, prior = 0.1186
Gaussian 5: mean = 7714.5809, variance = 921859.8978, prior = 0.2129
Gaussian 6: mean = 4673.5348, variance = 2061818.0437, prior = 0.0805
Gaussian 7: mean = 4801.0170, variance = 2073857.0548, prior = 0.0803
Gaussian 8: mean = 5037.1815, variance = 2001031.6943, prior = 0.0769
Gaussian 9: mean = 4867.5694, variance = 2066803.5030, prior = 0.0799

After iteration 546:
Gaussian 1: mean = 4730.2686, variance = 2058451.4695, prior = 0.0815
Gaussian 2: mean = 1014.5922, variance = 410876.8218, prior = 0.1704
Gaussian 3: mean = 9402.7779, variance = 141305.0183, prior = 0.0973
Gaussian 4: mean = 2437.9411, variance = 489284.4308, prior = 0.1194
Gaussian 5: mean = 7715.5916, variance = 920270.1128, prior = 0.2131
Gaussian 6: mean = 4671.8245, variance = 2047808.5809, prior = 0.0807
Gaussian 7: mean = 4798.5928, variance = 2062775.0373, prior = 0.0805
Gaussian 8: mean = 5033.5608, variance = 1996445.6939, prior = 0.0770
Gaussian 9: mean = 4864.7848, variance = 2057401.9406, prior = 0.0801

After iteration 547:
Gaussian 1: mean = 4727.7225, variance = 2045410.9137, prior = 0.0816
Gaussian 2: mean = 1000.7504, variance = 399224.3226, prior = 0.1687
Gaussian 3: mean = 9403.1055, variance = 141150.3901, prior = 0.0973
Gaussian 4: mean = 2423.0563, variance = 461762.6726, prior = 0.1202
Gaussian 5: mean = 7716.4561, variance = 918731.9801, prior = 0.2134
Gaussian 6: mean = 4669.6103, variance = 2033302.9693, prior = 0.0808
Gaussian 7: mean = 4795.6675, variance = 2051544.9667, prior = 0.0806
Gaussian 8: mean = 5029.4512, variance = 1992364.6142, prior = 0.0771
Gaussian 9: mean = 4861.5019, variance = 2048034.5124, prior = 0.0802

After iteration 548:
Gaussian 1: mean = 4724.6058, variance = 2032178.1156, prior = 0.0818
Gaussian 2: mean = 986.5225, variance = 387136.4985, prior = 0.1669
Gaussian 3: mean = 9403.4317, variance = 140996.2530, prior = 0.0973
Gaussian 4: mean = 2407.9147, variance = 435056.4098, prior = 0.1210
Gaussian 5: mean = 7717.1468, variance = 917271.1710, prior = 0.2136
Gaussian 6: mean = 4666.8183, variance = 2018435.8879, prior = 0.0810
Gaussian 7: mean = 4792.1818, variance = 2040318.0517, prior = 0.0808
Gaussian 8: mean = 5024.8215, variance = 1988948.1707, prior = 0.0772
Gaussian 9: mean = 4857.6690, variance = 2038857.7677, prior = 0.0804

After iteration 549:
Gaussian 1: mean = 4720.8517, variance = 2018940.7307, prior = 0.0820
Gaussian 2: mean = 972.0195, variance = 374730.9128, prior = 0.1651
Gaussian 3: mean = 9403.7550, variance = 140843.1027, prior = 0.0972
Gaussian 4: mean = 2392.5372, variance = 409525.4094, prior = 0.1218
Gaussian 5: mean = 7717.6334, variance = 915919.0034, prior = 0.2139
Gaussian 6: mean = 4663.3731, variance = 2003389.9311, prior = 0.0812
Gaussian 7: mean = 4788.0786, variance = 2029285.1899, prior = 0.0810
Gaussian 8: mean = 5019.6482, variance = 1986376.4913, prior = 0.0773
Gaussian 9: mean = 4853.2387, variance = 2030063.0304, prior = 0.0805

After iteration 550:
Gaussian 1: mean = 4716.3998, variance = 2005927.2110, prior = 0.0821
Gaussian 2: mean = 957.3712, variance = 362154.0535, prior = 0.1633
Gaussian 3: mean = 9404.0736, variance = 140691.5689, prior = 0.0972
Gaussian 4: mean = 2376.9680, variance = 385515.0038, prior = 0.1225
Gaussian 5: mean = 7717.8841, variance = 914712.2506, prior = 0.2143
Gaussian 6: mean = 4659.2046, variance = 1988393.3316, prior = 0.0814
Gaussian 7: mean = 4783.3089, variance = 2018672.0841, prior = 0.0811
Gaussian 8: mean = 5013.9204, variance = 1984841.4032, prior = 0.0774
Gaussian 9: mean = 4848.1725, variance = 2021870.2912, prior = 0.0807

After iteration 551:
Gaussian 1: mean = 4711.2032, variance = 1993396.1623, prior = 0.0823
Gaussian 2: mean = 942.7202, variance = 349573.3863, prior = 0.1614
Gaussian 3: mean = 9404.3854, variance = 140542.4544, prior = 0.0972
Gaussian 4: mean = 2361.2778, variance = 363329.0562, prior = 0.1232
Gaussian 5: mean = 7717.8671, variance = 913692.1748, prior = 0.2147
Gaussian 6: mean = 4654.2552, variance = 1973710.3085, prior = 0.0816
Gaussian 7: mean = 4777.8381, variance = 2008727.5959, prior = 0.0813
Gaussian 8: mean = 5007.6434, variance = 1984532.7377, prior = 0.0776
Gaussian 9: mean = 4842.4477, variance = 2014515.7556, prior = 0.0808

After iteration 552:
Gaussian 1: mean = 4705.2368, variance = 1981618.2455, prior = 0.0825
Gaussian 2: mean = 928.2128, variance = 337165.0441, prior = 0.1595
Gaussian 3: mean = 9404.6875, variance = 140396.7775, prior = 0.0971
Gaussian 4: mean = 2345.5618, variance = 343205.1879, prior = 0.1239
Gaussian 5: mean = 7717.5536, variance = 912902.6076, prior = 0.2151
Gaussian 6: mean = 4648.4886, variance = 1959623.4529, prior = 0.0818
Gaussian 7: mean = 4771.6532, variance = 1999705.2899, prior = 0.0814
Gaussian 8: mean = 5000.8431, variance = 1985620.4676, prior = 0.0777
Gaussian 9: mean = 4836.0627, variance = 2008233.2632, prior = 0.0810

After iteration 553:
Gaussian 1: mean = 4698.5034, variance = 1970852.2889, prior = 0.0827
Gaussian 2: mean = 913.9890, variance = 325098.9141, prior = 0.1576
Gaussian 3: mean = 9404.9765, variance = 140255.8083, prior = 0.0971
Gaussian 4: mean = 2329.9333, variance = 325296.5011, prior = 0.1245
Gaussian 5: mean = 7716.9195, variance = 912387.0627, prior = 0.2156
Gaussian 6: mean = 4641.8975, variance = 1946409.6277, prior = 0.0820
Gaussian 7: mean = 4764.7685, variance = 1991840.0301, prior = 0.0816
Gaussian 8: mean = 4993.5678, variance = 1988234.9613, prior = 0.0778
Gaussian 9: mean = 4829.0422, variance = 2003231.5989, prior = 0.0811

After iteration 554:
Gaussian 1: mean = 4691.0385, variance = 1961319.3986, prior = 0.0829
Gaussian 2: mean = 900.1728, variance = 313523.8948, prior = 0.1557
Gaussian 3: mean = 9405.2487, variance = 140121.0878, prior = 0.0971
Gaussian 4: mean = 2314.5137, variance = 309663.0128, prior = 0.1251
Gaussian 5: mean = 7715.9491, variance = 912185.1048, prior = 0.2162
Gaussian 6: mean = 4634.5090, variance = 1934313.1186, prior = 0.0822
Gaussian 7: mean = 4757.2288, variance = 1985323.4337, prior = 0.0818
Gaussian 8: mean = 4985.8877, variance = 1992448.8749, prior = 0.0778
Gaussian 9: mean = 4821.4391, variance = 1999671.4787, prior = 0.0813

After iteration 555:
Gaussian 1: mean = 4682.9110, variance = 1953180.1802, prior = 0.0831
Gaussian 2: mean = 886.8644, variance = 302556.3066, prior = 0.1539
Gaussian 3: mean = 9405.4997, variance = 139994.4143, prior = 0.0970
Gaussian 4: mean = 2299.4207, variance = 296274.1447, prior = 0.1256
Gaussian 5: mean = 7714.6368, variance = 912328.4635, prior = 0.2167
Gaussian 6: mean = 4626.3857, variance = 1923521.2810, prior = 0.0824
Gaussian 7: mean = 4749.1090, variance = 1980283.0993, prior = 0.0819
